1433119620,1.06575415850104
1433120525,1.06556882249357
1433121036,1.0655414835287
1433121681,1.06563478393561
1433122279,1.06572064098453
1433122670,1.06574475235775
1433123106,1.0655436749578
1433123598,1.06522833635461
1433123948,1.06511866104084
1433124190,1.0651299431542
1433124563,1.06486542780941
1433124876,1.06432844078438
1433125133,1.06367333572108
1433125405,1.06298512692566
1433125686,1.0624536329811
1433125964,1.06216425213585
1433126283,1.06204308557182
1433126563,1.06201712126244
1433126891,1.06197464541847
1433127214,1.06184415933811
1433127499,1.06181669207044
1433127857,1.06209666282632
1433128209,1.06245800084727
1433128563,1.06263717305161
1433128931,1.06267602278621
1433129268,1.06245378916227
1433129553,1.06182715634167
1433129811,1.06113069432955
1433130080,1.06071461783076
1433130380,1.06054677167618
1433130679,1.06038910910215
1433131015,1.06020164351886
1433131319,1.06015619396374
1433131650,1.06030677164583
1433131996,1.06053970971279
1433132374,1.06085240664123
1433132772,1.06127804386611
1433133119,1.06167300458398
1433133615,1.06200790939905
1433133970,1.06229528577959
1433134443,1.06246634927696
1433134870,1.06243255008679
1433135232,1.06214325869438
1433135616,1.06184135010821
1433136103,1.0618849897497
1433136459,1.06227664082415
1433136882,1.06269022686637
1433137331,1.06289240589698
1433137690,1.06293387871929
1433138194,1.06300522776699
1433138804,1.06304729795121
1433139350,1.06291679907483
1433139877,1.06276080971481
1433140249,1.06286435171477
1433140600,1.06343362514056
1433140897,1.06417331087597
1433141164,1.06445458426158
1433141472,1.06422673484505
1433141759,1.06396279105682
1433142057,1.06396134765181
1433142338,1.06414570235825
1433142643,1.06440601428926
1433142901,1.06464060870775
1433143184,1.06473665742296
1433143459,1.06483770114416
1433143815,1.06523187855024
1433144031,1.06567164101132
1433144306,1.06582092860654
1433144611,1.06573846485331
1433144920,1.0654940592415
1433145231,1.06520466389457
1433145534,1.06506450093671
1433145852,1.06525276337206
1433146186,1.06572090781144
1433146471,1.06610059181553
1433146779,1.06638913167506
1433147078,1.06687592630835
1433147344,1.06742918069098
1433147608,1.0677207382984
1433147864,1.06764736072282
1433148184,1.06735427936937
1433148496,1.06696962575955
1433148871,1.0663132513539
1433149216,1.0651201857904
1433149420,1.0638115408656
1433149626,1.06290603049688
1433149853,1.06219615544875
1433150076,1.06153884660977
1433150304,1.0611148949031
1433150556,1.0607981091173
1433150811,1.0604154193267
1433151054,1.06022975192971
1433151305,1.06031151349967
1433151586,1.06039431130653
1433151835,1.06045552622842
1433152131,1.06051534980776
1433152488,1.06029998663662
1433152776,1.05972166797833
1433153010,1.05912543355624
1433153239,1.05885447441802
1433153478,1.05890055674043
1433153747,1.05902828943721
1433154071,1.05909598206082
1433154399,1.05922520567823
1433154672,1.05961819569003
1433154956,1.06012105325284
1433155375,1.06049520200341
1433155770,1.0607807395635
1433156153,1.06095237426854
1433156510,1.06102816518747
1433156836,1.06104441298309
1433157156,1.06090030357371
1433157550,1.06065779359531
1433157980,1.06056237040233
1433158469,1.06074300783353
1433159014,1.06109299281221
1433159552,1.06137957483147
1433160021,1.06161500625691
1433160691,1.0618836038611
1433161164,1.06210565775885
1433161911,1.06232653090894
1433162604,1.06244192452297
1433163094,1.06229585017395
1433163781,1.06208429889726
1433164370,1.0621450690411
1433164852,1.06258776556988
1433165383,1.0631021201191
1433166032,1.06339695295111
1433166942,1.06349346464849
1433167510,1.06342940773679
1433167947,1.06316308710821
1433168440,1.06285422498707
1433169148,1.06263531417378
1433169855,1.06243334331041
1433170691,1.0623216457116
1433171265,1.06237392653122
1433172534,1.06246452654205
1433173135,1.0625431336612
1433174257,1.06271981775097
1433176451,1.06291877183931
1433178073,1.06292445985291
1433178679,1.06278891300417
1433179501,1.06266433039661
1433180489,1.06260699572948
1433182533,1.06261452462276
1433183941,1.06267263524247
1433185450,1.06278966248771
1433187032,1.06294795178382
1433188462,1.06308747488132
1433190747,1.06314153102776
1433191976,1.06324621401982
1433193551,1.06352651468835
1433195427,1.06378117923253
1433198114,1.06391154126826
1433199564,1.06405073579754
1433201428,1.06414943888476
1433202033,1.06421279111439
1433202670,1.06442531366928
1433203587,1.06472785626253
1433204775,1.06493521871096
1433205708,1.06483194621789
1433206746,1.06440731575002
1433207153,1.06404165993504
1433207760,1.0640729931783
1433208216,1.06451456944117
1433208499,1.06510104306881
1433208830,1.06547140244927
1433209239,1.06560304925516
1433209799,1.06583419357656
1433210149,1.06630307399667
1433210461,1.06684226665165
1433210738,1.06745215108611
1433210968,1.06813054011853
1433211242,1.0688143330382
1433211454,1.06924260461162
1433211716,1.06921628304275
1433211994,1.06895021429468
1433212353,1.06860344010597
1433212741,1.06829023415858
1433213088,1.06815646852956
1433213415,1.06803330834118
1433213770,1.06757167382598
1433214021,1.06690691347688
1433214288,1.06661887401183
1433214605,1.06683750563458
1433214871,1.06719297966402
1433215234,1.06736096483717
1433215645,1.06741698850585
1433216004,1.06765764506249
1433216292,1.06801634075693
1433216651,1.06820217755484
1433217015,1.06830069805655
1433217358,1.06858257852677
1433217652,1.06886685694324
1433217893,1.06874245947024
1433218174,1.06834653202652
1433218487,1.06815464208536
1433218822,1.06818798680201
1433219093,1.06806469289559
1433219409,1.06766632983989
1433219699,1.06720413279736
1433220009,1.06693033030342
1433220339,1.06703664292976
1433220750,1.06752729056103
1433221102,1.06823752002634
1433221397,1.06892927886794
1433221693,1.0693293952524
1433221983,1.06950016597039
1433222256,1.06986559543485
1433222589,1.07085608367238
1433222819,1.07208143575758
1433223054,1.0727372172736
1433223291,1.07291242057604
1433223574,1.07299203486266
1433223923,1.07309493786932
1433224244,1.07322319588103
1433224637,1.07338092992336
1433224923,1.07365958664305
1433225185,1.07398306039473
1433225473,1.07428386037681
1433225778,1.07468676717443
1433226023,1.07520895684508
1433226301,1.07562668789612
1433226548,1.07564889877344
1433226782,1.07542506989044
1433227062,1.07533291153503
1433227329,1.07527698494447
1433227665,1.07503507492865
1433227962,1.07467367422404
1433228373,1.07437441993091
1433228642,1.07427519323868
1433228975,1.07429293154531
1433229281,1.07417375058584
1433229556,1.07406419410646
1433229777,1.0741663447878
1433230054,1.0743511548741
1433230324,1.07436588012435
1433230603,1.07415215867569
1433230888,1.07405949929879
1433231200,1.07425123343651
1433231537,1.07473677424374
1433231812,1.07579616657877
1433232039,1.07747967389969
1433232244,1.07930443580545
1433232464,1.08083572641321
1433232682,1.08213567782386
1433232896,1.08347929641218
1433233097,1.08404106694534
1433233298,1.08346297242165
1433233503,1.08270253103798
1433233713,1.0822200098795
1433233937,1.08198850750914
1433234166,1.08207042604818
1433234381,1.08233374377726
1433234627,1.08241272158035
1433234839,1.08255815454003
1433235060,1.08297178273034
1433235299,1.08346610259596
1433235568,1.08407067398566
1433235771,1.08452942549449
1433235986,1.08441962228005
1433236222,1.08403216730885
1433236442,1.08377202215843
1433236678,1.08369628466566
1433236941,1.08374933152052
1433237194,1.08393625777425
1433237474,1.08430309106192
1433237762,1.08473832406546
1433238017,1.08501805189926
1433238259,1.08499920633073
1433238519,1.08476059325232
1433238830,1.08455842569928
1433239105,1.08452559375587
1433239341,1.08441601256513
1433239609,1.08412109492443
1433239917,1.08394613104707
1433240244,1.08399041708002
1433240526,1.08407963982496
1433240837,1.08426912604318
1433241194,1.08469407721924
1433241614,1.08523642289553
1433241975,1.08558460282812
1433242318,1.08559901949019
1433242738,1.085580067333
1433243142,1.0858286404454
